"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2022,"REG","BAL",7,"00-0032165","CB","Marcus Peters","Marcus","Peters","Not injury related - resting player","Quadricep","Questionable","Not injury related - resting player","Quadricep","Limited Participation in Practice",2022-10-21 18:57:19
2022,"REG","CAR",7,"00-0036220","DT","Derrick Brown","Derrick","Brown",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2022-10-21 17:27:07
2022,"REG","CAR",7,"00-0033280","RB","Christian McCaffrey","Christian","McCaffrey",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-10-19 18:48:29
2022,"REG","CAR",7,"00-0032269","DE","Henry Anderson","Henry","Anderson",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2022-10-21 17:30:11
2022,"REG","CAR",7,"00-0037429","RB","Raheem Blackshear","Raheem","Blackshear",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-10-21 17:28:50
2022,"REG","CAR",7,"00-0032677","LB","Cory Littleton","Cory","Littleton",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2022-10-21 17:29:52
2022,"REG","CAR",7,"00-0032781","DT","Matt Ioannidis","Matt","Ioannidis","Concussion",NA,"Doubtful","Concussion",NA,"Did Not Participate In Practice",2022-10-21 17:32:02
2022,"REG","CAR",7,"00-0034855","QB","Baker Mayfield","Baker","Mayfield","Ankle",NA,"Doubtful","Ankle",NA,"Limited Participation in Practice",2022-10-21 17:32:16
2022,"REG","CAR",7,"00-0033909","C","Pat Elflein","Pat","Elflein","Hip",NA,"Questionable","Hip",NA,"Did Not Participate In Practice",2022-10-21 17:32:32
2022,"REG","CAR",7,"00-0033284","T","Taylor Moton","Taylor","Moton","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2022-10-21 17:33:29
2022,"REG","CAR",7,"00-0036281","CB","C.J. Henderson","C.J.","Henderson","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2022-10-21 17:33:01
2022,"REG","CAR",7,"00-0036944","CB","Jaycee Horn","Jaycee","Horn","Ribs",NA,"Questionable","Ribs",NA,"Full Participation in Practice",2022-10-21 17:34:02
2022,"REG","CAR",7,"00-0034356","CB","Donte Jackson","Donte","Jackson","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2022-10-21 17:32:45
2022,"REG","CAR",7,"00-0034302","LB","Frankie Luvu","Frankie","Luvu","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2022-10-21 17:34:23
2022,"REG","CAR",7,"00-0036268","WR","Laviska Shenault","Laviska","Shenault","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2022-10-21 17:34:40
2022,"REG","CAR",7,"00-0034496","S","Sean Chandler","Sean","Chandler","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-10-21 17:33:45
2022,"REG","CIN",7,"00-0036314","LB","Markus Bailey","Markus","Bailey",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-10-21 18:00:19
2022,"REG","CIN",7,"00-0034678","G","Alex Cappa","Alex","Cappa",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-10-21 18:00:31
2022,"REG","CIN",7,"00-0036900","WR","Ja'Marr Chase","Ja'Marr","Chase",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-10-21 18:00:37
2022,"REG","CIN",7,"00-0031534","T","La'el Collins","La'el","Collins",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-10-21 18:00:42
2022,"REG","CIN",7,"00-0036410","WR","Tee Higgins","Tee","Higgins",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-10-21 18:00:19
2022,"REG","CIN",7,"00-0034830","TE","Hayden Hurst","Hayden","Hurst",NA,NA,NA,"Groin",NA,"Limited Participation in Practice",2022-10-21 18:00:19
2022,"REG","CIN",7,"00-0037760","DE","Jeff Gunter","Jeff","Gunter","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-10-21 18:01:02
2022,"REG","CIN",7,"00-0033347","DT","Josh Tupou","Josh","Tupou","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-10-21 18:01:20
2022,"REG","CIN",7,"00-0036294","LB","Logan Wilson","Logan","Wilson","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2022-10-21 18:01:35
2022,"REG","CIN",7,"00-0035399","WR","Stanley Morgan","Stanley","Morgan","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2022-10-21 18:02:01
2022,"REG","CLE",7,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-10-21 17:55:43
2022,"REG","CLE",7,"00-0033057","T","Jack Conklin","Jack","Conklin",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-10-21 17:55:54
2022,"REG","CLE",7,"00-0031544","WR","Amari Cooper","Amari","Cooper",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-10-21 17:55:43
2022,"REG","CLE",7,"00-0036634","LB","Tony Fields","Tony","Fields",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-10-21 17:55:43
2022,"REG","CLE",7,"00-0033885","TE","David Njoku","David","Njoku",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-10-21 17:55:43
2022,"REG","CLE",7,"00-0037251","DE","Alex Wright","Alex","Wright",NA,NA,NA,"Quadricep","Glute","Full Participation in Practice",2022-10-21 17:55:43
2022,"REG","CLE",7,"00-0033868","DE","Myles Garrett","Myles","Garrett",NA,NA,NA,"Shoulder","Biceps","Limited Participation in Practice",2022-10-21 17:55:43
2022,"REG","CLE",7,"00-0032419","T","Joe Haeg","Joe","Haeg","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-10-21 17:56:56
2022,"REG","CLE",7,"00-0034399","G","Wyatt Teller","Wyatt","Teller","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-10-21 17:57:15
2022,"REG","CLE",7,"00-0034856","CB","Denzel Ward","Denzel","Ward","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-10-21 17:57:24
2022,"REG","CLE",7,"00-0031364","DE","Jadeveon Clowney","Jadeveon","Clowney","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-10-21 17:56:36
2022,"REG","CLE",7,"00-0033588","DE","Isaac Rochell","Isaac","Rochell","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-10-21 17:56:36
2022,"REG","DAL",7,"00-0036649","DT","Quinton Bohanna","Quinton","Bohanna",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0036366","DT","Neville Gallimore","Neville","Gallimore",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0037293","LB","Devin Harper","Devin","Harper",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0036358","WR","CeeDee Lamb","CeeDee","Lamb",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0022531","T","Jason Peters","Jason","Peters",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0033077","QB","Dak Prescott","Dak","Prescott",NA,NA,NA,"right Thumb",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0034383","TE","Dalton Schultz","Dalton","Schultz",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-10-21 19:32:12
2022,"REG","DAL",7,"00-0037266","T","Matt Waletzko","Matt","Waletzko","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2022-10-21 19:32:54
2022,"REG","DEN",7,"00-0036439","WR","Tyrie Cleveland","Tyrie","Cleveland",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-10-21 19:55:26
2022,"REG","DEN",7,"00-0032144","RB","Melvin Gordon","Melvin","Gordon",NA,NA,NA,"Neck","Ribs","Full Participation in Practice",2022-10-21 19:55:04
2022,"REG","DEN",7,"00-0038105","CB","Damarri Mathis","Damarri","Mathis",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-10-21 19:55:48
2022,"REG","DEN",7,"00-0033576","TE","Eric Saubert","Eric","Saubert",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2022-10-21 19:55:04
2022,"REG","DEN",7,"00-0031433","T","Billy Turner","Billy","Turner",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-10-21 19:56:21
2022,"REG","DEN",7,"00-0031253","CB","K'Waun Williams","K'Waun","Williams",NA,NA,NA,"Wrist","Elbow","Full Participation in Practice",2022-10-21 19:56:41
2022,"REG","DEN",7,"00-0035862","CB","Essang Bassey","Essang","Bassey","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-10-21 20:05:13
2022,"REG","DEN",7,"00-0036633","S","Caden Sterns","Caden","Sterns","Hip",NA,"Doubtful","Hip",NA,"Did Not Participate In Practice",2022-10-21 20:05:02
2022,"REG","DEN",7,"00-0031795","DT","DeShawn Williams","DeShawn","Williams","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2022-10-21 19:56:49
2022,"REG","DEN",7,"00-0034368","LB","Josey Jewell","Josey","Jewell","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-10-21 19:56:49
2022,"REG","DEN",7,"00-0033297","DT","D.J. Jones","D.J.","Jones","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-10-21 19:56:49
2022,"REG","DEN",7,"00-0037001","G","Quinn Meinerz","Quinn","Meinerz","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2022-10-21 19:56:49
2022,"REG","DEN",7,"00-0029263","QB","Russell Wilson","Russell","Wilson","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-10-21 19:56:49
2022,"REG","DET",7,"00-0032381","T","Taylor Decker","Taylor","Decker",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2022-10-21 19:40:52
2022,"REG","DET",7,"00-0034345","C","Frank Ragnow","Frank","Ragnow",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2022-10-21 19:41:13
2022,"REG","DET",7,"00-0036963","WR","Amon-Ra St. Brown","Amon-Ra","St. Brown",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-10-21 19:40:52
2022,"REG","DET",7,"00-0034777","WR","D.J. Chark","D.J.","Chark","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-10-21 19:41:33
2022,"REG","DET",7,"00-0033880","DE","Charles Harris","Charles","Harris","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2022-10-21 19:41:56
2022,"REG","DET",7,"00-0036993","S","Ifeatu Melifonwu","Ifeatu","Melifonwu","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-10-21 19:41:39
2022,"REG","DET",7,"00-0035328","T","Matt Nelson","Matt","Nelson","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-10-21 19:41:43
2022,"REG","DET",7,"00-0036011","CB","Bobby Price","Bobby","Price","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-10-21 19:41:47
2022,"REG","DET",7,"00-0034787","LB","Chris Board","Chris","Board","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-10-21 19:41:20
2022,"REG","DET",7,"00-0035265","DT","John Cominsky","John","Cominsky","Wrist",NA,"Questionable","Wrist",NA,"Limited Participation in Practice",2022-10-21 19:41:20
2022,"REG","DET",7,"00-0035655","CB","Will Harris","Will","Harris","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2022-10-21 19:41:20
2022,"REG","DET",7,"00-0033943","WR","Josh Reynolds","Josh","Reynolds","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-10-21 19:41:20
2022,"REG","DET",7,"00-0036275","RB","D'Andre Swift","D'Andre","Swift","Ankle","Shoulder","Questionable","Ankle","Shoulder","Limited Participation in Practice",2022-10-21 19:41:20
2022,"REG","GB",7,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2022-10-21 18:52:36
2022,"REG","GB",7,"00-0034967","LB","Rashan Gary","Rashan","Gary",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2022-10-21 18:52:18
2022,"REG","GB",7,"00-0024243","TE","Marcedes Lewis","Marcedes","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-10-21 18:52:43
2022,"REG","GB",7,"00-0023459","QB","Aaron Rodgers","Aaron","Rodgers",NA,NA,NA,"right Thumb",NA,"Limited Participation in Practice",2022-10-21 18:52:47
2022,"REG","GB",7,"00-0028002","WR","Randall Cobb","Randall","Cobb","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-10-21 18:53:03
2022,"REG","GB",7,"00-0036273","C","Jake Hanson","Jake","Hanson","Biceps",NA,"Out","Biceps",NA,"Did Not Participate In Practice",2022-10-21 18:53:22
2022,"REG","GB",7,"00-0038124","WR","Christian Watson","Christian","Watson","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-10-21 18:53:28
2022,"REG","GB",7,"00-0031325","WR","Sammy Watkins","Sammy","Watkins","Hamstring",NA,"Questionable",NA,NA,"
    ",2022-10-22 21:31:18
2022,"REG","GB",7,"00-0037075","DT","Devonte Wyatt","Devonte","Wyatt","Illness",NA,"Questionable",NA,NA,"
    ",2022-10-22 21:32:38
2022,"REG","GB",7,"00-0030074","T","David Bakhtiari","David","Bakhtiari","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-10-22 21:31:54
2022,"REG","HOU",7,"00-0031236","WR","Brandin Cooks","Brandin","Cooks",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-10-19 19:18:06
2022,"REG","HOU",7,"00-0036554","WR","Nico Collins","Nico","Collins",NA,NA,NA,"Achilles","Wrist","Full Participation in Practice",2022-10-21 18:55:20
2022,"REG","HOU",7,"00-0033131","DT","Maliek Collins","Maliek","Collins",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-10-21 18:55:20
2022,"REG","HOU",7,"00-0027881","DE","Jerry Hughes","Jerry","Hughes",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-10-21 18:55:20
2022,"REG","HOU",7,"00-0036224","DE","Jonathan Greenard","Jonathan","Greenard","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-10-21 18:56:38
2022,"REG","HOU",7,"00-0037302","T","Austin Deculus","Austin","Deculus","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2022-10-21 18:56:24
2022,"REG","HOU",7,"00-0036556","TE","Brevin Jordan","Brevin","Jordan","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2022-10-21 18:56:24
2022,"REG","HOU",7,"00-0032398","WR","Chris Moore","Chris","Moore","Hip",NA,"Questionable","Hip",NA,"Full Participation in Practice",2022-10-21 18:56:24
2022,"REG","IND",7,"00-0032378","DT","DeForest Buckner","DeForest","Buckner",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-10-21 19:04:06
